Time,strategy,avg_rep_cw
322.7,Aggressive,3.681831395348837
322.7,Balanced,5.530617105854297
322.7,Conservative,8.630124997794361
322.7,Opportunistic,4.884362708615454
322.7,Progressive,4.969000086474511
322.75,Conservative,8.629138578766991
322.75,Opportunistic,4.879870786503388
322.75,Aggressive,3.681831395348837
322.75,Progressive,4.969000086474511
322.75,Balanced,5.527645077882269
322.8,Conservative,8.629275451955845
322.8,Aggressive,3.681831395348837
322.8,Opportunistic,4.88053767994849
322.8,Balanced,5.525425430060212
322.8,Progressive,4.970829329359632
322.85,Conservative,8.627101734599018
322.85,Opportunistic,4.883895862718707
322.85,Aggressive,3.681831395348837
322.85,Balanced,5.524962047920207
322.85,Progressive,4.977391243055692
322.9,Progressive,4.974598228486324
322.9,Conservative,8.627822601294923
322.9,Opportunistic,4.879486227170257
322.9,Aggressive,3.681831395348837
322.9,Balanced,5.5297037636852195
322.95,Opportunistic,4.880892202565687
322.95,Balanced,5.528553318050413
322.95,Conservative,8.627805677560483
322.95,Progressive,4.977904013610292
322.95,Aggressive,3.681831395348837
323.0,Balanced,5.530749035046889
323.0,Conservative,8.626290112197568
323.0,Opportunistic,4.878827282691529
323.0,Aggressive,3.681831395348837
323.0,Progressive,4.9781583169057315
323.05,Conservative,8.626265720321095
323.05,Opportunistic,4.8747756413353285
323.05,Aggressive,3.681831395348837
323.05,Progressive,4.980128760255485
323.05,Balanced,5.537317773401637
323.1,Aggressive,3.681831395348837
323.1,Progressive,4.982099203605239
323.1,Opportunistic,4.871944766011924
323.1,Balanced,5.543333601296733
323.1,Conservative,8.627539801645929
323.15,Opportunistic,4.870606568373658
323.15,Balanced,5.544888640703765
323.15,Aggressive,3.681831395348837
323.15,Conservative,8.625314817324512
323.15,Progressive,4.982099203605239
323.2,Conservative,8.62653573677629
323.2,Balanced,5.550122826261336
323.2,Aggressive,3.681831395348837
323.2,Opportunistic,4.869703105868859
323.2,Progressive,4.982099203605239
323.25,Opportunistic,4.871980383417026
323.25,Aggressive,3.681831395348837
323.25,Conservative,8.627181789758946
323.25,Balanced,5.549043488961007
323.25,Progressive,4.980323339839471
323.3,Conservative,8.625889972493606
323.3,Progressive,4.982460437601891
323.3,Opportunistic,4.8673247576008976
323.3,Balanced,5.543019304047187
323.3,Aggressive,3.681831395348837
323.35,Balanced,5.547327749211115
323.35,Conservative,8.627400340224877
323.35,Aggressive,3.681831395348837
323.35,Opportunistic,4.870362385796267
323.35,Progressive,4.986396638948101
323.4,Opportunistic,4.87289146075759
323.4,Progressive,4.986396638948101
323.4,Conservative,8.626587718325165
323.4,Aggressive,3.700581395348837
323.4,Balanced,5.545537813065192
323.45,Opportunistic,4.8729473880260255
323.45,Progressive,4.996122169130965
323.45,Balanced,5.546455244257852
323.45,Conservative,8.626923626326766
323.45,Aggressive,3.700581395348837
323.5,Aggressive,3.700581395348837
323.5,Conservative,8.626958850987595
323.5,Progressive,5.001681109124872
323.5,Balanced,5.546455244257852
323.5,Opportunistic,4.878566375643689
323.55,Balanced,5.541578963704806
323.55,Conservative,8.625815841436854
323.55,Progressive,5.006008916197069
323.55,Opportunistic,4.879079719429603
323.55,Aggressive,3.7239147286821703
323.6,Opportunistic,4.879748240475725
323.6,Conservative,8.626587432812087
323.6,Balanced,5.541118254882747
323.6,Progressive,5.008939161281906
323.6,Aggressive,3.7239147286821703
323.65,Balanced,5.54221115105761
323.65,Progressive,5.009790225111693
323.65,Opportunistic,4.882599801879325
323.65,Conservative,8.625926048996643
323.65,Aggressive,3.7239147286821703
323.7,Progressive,5.013363824764321
323.7,Conservative,8.625835734518265
323.7,Aggressive,3.7239147286821703
323.7,Opportunistic,4.881947052237157
323.7,Balanced,5.54221115105761
323.75,Opportunistic,4.883666620804183
323.75,Conservative,8.626111950906022
323.75,Aggressive,3.7239147286821703
323.75,Balanced,5.544132677138315
323.75,Progressive,5.0126715904380745
323.8,Aggressive,3.7239147286821703
323.8,Conservative,8.627593403212273
323.8,Progressive,5.017276063978718
323.8,Opportunistic,4.886716366380246
323.8,Balanced,5.54523460551297
323.85,Balanced,5.541169387636073
323.85,Conservative,8.62732746629448
323.85,Progressive,5.014307979869025
323.85,Opportunistic,4.886659909280853
323.85,Aggressive,3.7239147286821703
323.9,Aggressive,3.7239147286821703
323.9,Opportunistic,4.885414885556389
323.9,Progressive,5.016359261920306
323.9,Conservative,8.627125773663428
323.9,Balanced,5.542759271709971
323.95,Progressive,5.016359261920306
323.95,Opportunistic,4.884265923180253
323.95,Conservative,8.627824113525328
323.95,Aggressive,3.7239147286821703
323.95,Balanced,5.543680930696146
324.0,Progressive,5.018373201758899
324.0,Opportunistic,4.879859561654319
324.0,Conservative,8.627144983837415
324.0,Aggressive,3.7239147286821703
324.0,Balanced,5.535062500365518
324.05,Opportunistic,4.8839499528537536
324.05,Balanced,5.535062500365518
324.05,Aggressive,3.7239147286821703
324.05,Conservative,8.626288955867897
324.05,Progressive,5.007181026236826
324.1,Opportunistic,4.882527594838817
324.1,Progressive,5.008211954071877
324.1,Conservative,8.625827933064182
324.1,Balanced,5.536211925652874
324.1,Aggressive,3.7239147286821703
324.15,Progressive,5.010325361293668
324.15,Conservative,8.626935589652552
324.15,Balanced,5.536211925652874
324.15,Opportunistic,4.87764146849603
324.15,Aggressive,3.7239147286821703
324.2,Opportunistic,4.866706451170356
324.2,Balanced,5.530282001746391
324.2,Aggressive,3.7239147286821703
324.2,Progressive,5.010325361293668
324.2,Conservative,8.62822736924993
324.25,Aggressive,3.7239147286821703
324.25,Progressive,5.013992211984073
324.25,Opportunistic,4.869804734090451
324.25,Conservative,8.627940503398634
324.25,Balanced,5.52962572645692
324.3,Aggressive,3.7239147286821703
324.3,Conservative,8.627796376299468
324.3,Balanced,5.526744920371601
324.3,Opportunistic,4.868578865148422
324.3,Progressive,5.019880524882167
324.35,Opportunistic,4.866879110379147
324.35,Conservative,8.62896921003789
324.35,Progressive,5.023993662603552
324.35,Aggressive,3.7239147286821703
324.35,Balanced,5.5312571307008485
324.4,Conservative,8.628227154154905
324.4,Opportunistic,4.864828148956648
324.4,Balanced,5.527732400124272
324.4,Aggressive,3.732248062015503
324.4,Progressive,5.017899929394775
324.45,Aggressive,3.732248062015503
324.45,Balanced,5.529352427596059
324.45,Opportunistic,4.867474460287604
324.45,Progressive,5.018930857229826
324.45,Conservative,8.628300184728582
324.5,Opportunistic,4.865814413462638
324.5,Aggressive,3.732248062015503
324.5,Progressive,5.0231410674400365
324.5,Conservative,8.627395295486291
324.5,Balanced,5.523208953257171
324.55,Conservative,8.628448115902497
324.55,Balanced,5.521361182501106
324.55,Opportunistic,4.869878630743967
324.55,Aggressive,3.732248062015503
324.55,Progressive,5.0145881443333575
324.6,Conservative,8.627964344740132
324.6,Balanced,5.524839901794668
324.6,Aggressive,3.732248062015503
324.6,Opportunistic,4.87097694264723
324.6,Progressive,5.018545261032083
324.65,Opportunistic,4.868676009631507
324.65,Progressive,5.018545261032083
324.65,Balanced,5.526225583087971
324.65,Aggressive,3.732248062015503
324.65,Conservative,8.628922364112501
324.7,Conservative,8.630230214975285
324.7,Progressive,5.022200309745955
324.7,Balanced,5.522453663551729
324.7,Aggressive,3.732248062015503
324.7,Opportunistic,4.868058758380765
324.75,Conservative,8.63086513803207
324.75,Balanced,5.524158209006274
324.75,Opportunistic,4.8701435834526405
324.75,Aggressive,3.732248062015503
324.75,Progressive,5.022200309745955
324.8,Opportunistic,4.872531011665204
324.8,Conservative,8.63282287629854
324.8,Balanced,5.526324444016396
324.8,Progressive,5.022200309745955
324.8,Aggressive,3.732248062015503
324.85,Opportunistic,4.867683667689103
324.85,Balanced,5.526324444016396
324.85,Progressive,5.022200309745955
324.85,Aggressive,3.732248062015503
324.85,Conservative,8.632311381410128
324.9,Progressive,5.013187928481249
324.9,Opportunistic,4.864084215543664
324.9,Aggressive,3.732248062015503
324.9,Conservative,8.631423856753461
324.9,Balanced,5.529025742717694
324.95,Aggressive,3.732248062015503
324.95,Opportunistic,4.8649964801244465
324.95,Balanced,5.529357818391299
324.95,Conservative,8.632062487222528
324.95,Progressive,5.011378108889619
325.0,Aggressive,3.732248062015503
325.0,Opportunistic,4.864959519754673
325.0,Balanced,5.530360324656963
325.0,Progressive,5.013450647749723
325.0,Conservative,8.631918967022273
325.05,Opportunistic,4.869458928977151
325.05,Balanced,5.536966254669425
325.05,Progressive,5.008703092899074
325.05,Conservative,8.632080146346658
325.05,Aggressive,3.732248062015503
325.1,Conservative,8.63190740410395
325.1,Progressive,5.013569519100459
325.1,Balanced,5.542509460729582
325.1,Aggressive,3.757473287240729
325.1,Opportunistic,4.871259781034307
325.15,Aggressive,3.7366537966537963
325.15,Progressive,5.022054377076957
325.15,Opportunistic,4.870782945208807
325.15,Conservative,8.631958400229072
325.15,Balanced,5.546270891862413
325.2,Aggressive,3.7366537966537963
325.2,Conservative,8.631059205340057
325.2,Progressive,5.0284387735542335
325.2,Opportunistic,4.87092256341789
325.2,Balanced,5.5493837851780246
325.25,Aggressive,3.7366537966537963
325.25,Opportunistic,4.871216377133641
325.25,Progressive,5.030511312414337
325.25,Conservative,8.62988472845745
325.25,Balanced,5.5540165142681674
325.3,Progressive,5.023242589947376
325.3,Opportunistic,4.864221436476261
325.3,Conservative,8.628784403996187
325.3,Balanced,5.557766669758462
325.3,Aggressive,3.7366537966537963
325.35,Balanced,5.557766669758462
325.35,Aggressive,3.7366537966537963
325.35,Progressive,5.028456490064024
325.35,Conservative,8.62783745998703
325.35,Opportunistic,4.866712369461004
325.4,Progressive,5.028456490064024
325.4,Opportunistic,4.871781387950958
325.4,Conservative,8.628909437834906
325.4,Balanced,5.551693808522276
325.4,Aggressive,3.7366537966537963
325.45,Progressive,5.026712569736472
325.45,Conservative,8.627212636474383
325.45,Balanced,5.559185368437573
325.45,Opportunistic,4.871107651562888
325.45,Aggressive,3.7366537966537963
325.5,Progressive,5.028474684273918
325.5,Balanced,5.559918730357728
325.5,Conservative,8.628177426309438
325.5,Opportunistic,4.872828740455106
325.5,Aggressive,3.7366537966537963
325.55,Balanced,5.560288900665843
325.55,Opportunistic,4.874664324146381
325.55,Aggressive,3.7366537966537963
325.55,Conservative,8.625979180665743
325.55,Progressive,5.028474684273918
325.6,Opportunistic,4.8732729784322775
325.6,Aggressive,3.7366537966537963
325.6,Balanced,5.565242380605072
325.6,Conservative,8.624557930866938
325.6,Progressive,5.021496126769044
325.65,Opportunistic,4.876266810392055
325.65,Balanced,5.55790932482502
325.65,Aggressive,3.7366537966537963
325.65,Conservative,8.62453531630988
325.65,Progressive,5.023568665629147
325.7,Opportunistic,4.874942829894292
325.7,Progressive,5.013445259623389
325.7,Conservative,8.625176789815182
325.7,Aggressive,3.7366537966537963
325.7,Balanced,5.559058750112376
325.75,Balanced,5.563616702867113
325.75,Progressive,5.0154757687967555
325.75,Aggressive,3.7366537966537963
325.75,Opportunistic,4.873350401485112
325.75,Conservative,8.626443764380133
325.8,Conservative,8.626447367176823
325.8,Progressive,5.0191121324331185
325.8,Aggressive,3.729327789327789
325.8,Opportunistic,4.874880776601911
325.8,Balanced,5.563616702867113
325.85,Aggressive,3.729327789327789
325.85,Conservative,8.626778642294386
325.85,Balanced,5.562678854088981
325.85,Opportunistic,4.877412949104712
325.85,Progressive,5.0209303142513
325.9,Opportunistic,4.875226635493704
325.9,Progressive,5.024104917425904
325.9,Balanced,5.567725602407077
325.9,Aggressive,3.729327789327789
325.9,Conservative,8.627568557939037
325.95,Progressive,5.0310173975488555
325.95,Opportunistic,4.877741861773879
325.95,Balanced,5.5694851331988655
325.95,Aggressive,3.729327789327789
325.95,Conservative,8.6291620307144
326.0,Opportunistic,4.877649183331036
326.0,Conservative,8.628905931121887
326.0,Aggressive,3.729327789327789
326.0,Progressive,5.015026867129831
326.0,Balanced,5.570913184793542
326.05,Progressive,5.015935958038922
326.05,Conservative,8.630211707421637
326.05,Aggressive,3.729327789327789
326.05,Opportunistic,4.876672205123745
326.05,Balanced,5.569371737114146
326.1,Conservative,8.629617627125095
326.1,Aggressive,3.729327789327789
326.1,Opportunistic,4.873660879828099
326.1,Progressive,5.018614529467493
326.1,Balanced,5.5605261663388585
326.15,Conservative,8.62930518259382
326.15,Balanced,5.558760735622161
326.15,Progressive,5.013446041915404
326.15,Aggressive,3.729327789327789
326.15,Opportunistic,4.873599092512707
326.2,Balanced,5.560420292932066
326.2,Aggressive,3.729327789327789
326.2,Progressive,5.020146498638141
326.2,Conservative,8.627886025991398
326.2,Opportunistic,4.870132635308302
326.25,Progressive,5.025156169818024
326.25,Conservative,8.628270477724294
326.25,Opportunistic,4.871535950225429
326.25,Aggressive,3.729327789327789
326.25,Balanced,5.560420292932066
326.3,Conservative,8.628542283502197
326.3,Progressive,5.026049026960881
326.3,Opportunistic,4.873988885691301
326.3,Aggressive,3.729327789327789
326.3,Balanced,5.56101026343354
326.35,Balanced,5.562460631483789
326.35,Opportunistic,4.874690640077266
326.35,Aggressive,3.729327789327789
326.35,Conservative,8.630676477604794
326.35,Progressive,5.026049026960881
326.4,Conservative,8.630405180193183
326.4,Progressive,5.026049026960881
326.4,Balanced,5.561154612893148
326.4,Aggressive,3.7454054054054056
326.4,Opportunistic,4.874487709335964
326.45,Balanced,5.554718375268603
326.45,Opportunistic,4.877321553950635
326.45,Aggressive,3.7454054054054056
326.45,Progressive,5.030647517008925
326.45,Conservative,8.630596682372456
326.5,Balanced,5.552059712115559
326.5,Opportunistic,4.873572354512087
326.5,Progressive,5.030647517008925
326.5,Conservative,8.630274484207074
326.5,Aggressive,3.7454054054054056
326.55,Opportunistic,4.872120151503863
326.55,Conservative,8.630932124933496
326.55,Progressive,5.035342915696259
326.55,Balanced,5.550225895043838
326.55,Aggressive,3.7454054054054056
326.6,Progressive,5.037470575270727
326.6,Opportunistic,4.869886063004012
326.6,Balanced,5.549653669461156
326.6,Conservative,8.63072434293348
326.6,Aggressive,3.7923276217393864
326.65,Conservative,8.631188376225408
326.65,Balanced,5.5545028522829085
326.65,Opportunistic,4.869723413608285
326.65,Aggressive,3.7923276217393864
326.65,Progressive,5.041329573415441
326.7,Opportunistic,4.867811719590849
326.7,Aggressive,3.7923276217393864
326.7,Conservative,8.632430897334519
326.7,Progressive,5.0348331018504755
326.7,Balanced,5.5545028522829085
326.75,Conservative,8.63238342552549
326.75,Balanced,5.5559451599752165
326.75,Opportunistic,4.868778448159562
326.75,Progressive,5.035725958993332
326.75,Aggressive,3.7923276217393864
326.8,Conservative,8.628598428392436
326.8,Aggressive,3.7923276217393864
326.8,Opportunistic,4.866310149633535
326.8,Progressive,5.035725958993332
326.8,Balanced,5.556811863065366
326.85,Balanced,5.56230590374542
326.85,Progressive,5.036801227810537
326.85,Aggressive,3.7381965676083326
326.85,Opportunistic,4.8647573924059895
326.85,Conservative,8.628366100506668
326.9,Balanced,5.560627939652914
326.9,Progressive,5.032602188426891
326.9,Aggressive,3.7381965676083326
326.9,Conservative,8.629127586377123
326.9,Opportunistic,4.861907136414106
326.95,Aggressive,3.7381965676083326
326.95,Balanced,5.5643407562205764
326.95,Progressive,5.032602188426891
326.95,Opportunistic,4.862621422128392
326.95,Conservative,8.626559573492475
327.0,Balanced,5.563193903788209
327.0,Aggressive,3.7381965676083326
327.0,Opportunistic,4.8608321389660345
327.0,Conservative,8.626660785323498
327.0,Progressive,5.034741225860046
327.05,Conservative,8.624985840089161
327.05,Aggressive,3.7381965676083326
327.05,Balanced,5.566003340493803
327.05,Opportunistic,4.8586759524704854
327.05,Progressive,5.034741225860046
327.1,Balanced,5.570302414098953
327.1,Opportunistic,4.856693383193026
327.1,Aggressive,3.7381965676083326
327.1,Progressive,5.037480951887443
327.1,Conservative,8.625584381485844
327.15,Balanced,5.5750992898533145
327.15,Opportunistic,4.856863832977054
327.15,Aggressive,3.7381965676083326
327.15,Conservative,8.627492178893737
327.15,Progressive,5.038394193896576
327.2,Balanced,5.5740118402316865
327.2,Conservative,8.626711354678664
327.2,Aggressive,3.7381965676083326
327.2,Progressive,5.039414602059841
327.2,Opportunistic,4.857933769985921
327.25,Aggressive,3.7518588066975163
327.25,Opportunistic,4.855631066751455
327.25,Conservative,8.62631739788566
327.25,Balanced,5.5818939774297
327.25,Progressive,5.02800065231572
327.3,Aggressive,3.7518588066975163
327.3,Progressive,5.033966184794731
327.3,Opportunistic,4.8534669485562745
327.3,Balanced,5.583871530881327
327.3,Conservative,8.625160792416915
327.35,Aggressive,3.7518588066975163
327.35,Balanced,5.58505496283399
327.35,Opportunistic,4.854561685731951
327.35,Conservative,8.626116826702301
327.35,Progressive,5.033966184794731
327.4,Progressive,5.027439436857904
327.4,Opportunistic,4.856402069542816
327.4,Balanced,5.588328934889346
327.4,Conservative,8.625832717163307
327.4,Aggressive,3.7542397590784686
327.45,Balanced,5.593083222624867
327.45,Conservative,8.627424825336572
327.45,Opportunistic,4.853945738763166
327.45,Aggressive,3.7542397590784686
327.45,Progressive,5.027439436857904
327.5,Progressive,5.023469660630063
327.5,Opportunistic,4.8504745342677085
327.5,Aggressive,3.7542397590784686
327.5,Conservative,8.623720007253365
327.5,Balanced,5.5875701199496515
327.55,Balanced,5.581616030996998
327.55,Conservative,8.623561724912486
327.55,Progressive,5.025304523015384
327.55,Opportunistic,4.8536726500972875
327.55,Aggressive,3.7542397590784686
327.6,Progressive,5.032481158920858
327.6,Opportunistic,4.856975141594528
327.6,Balanced,5.579179857337166
327.6,Conservative,8.622151581358608
327.6,Aggressive,3.7542397590784686
327.65,Balanced,5.578732979301309
327.65,Opportunistic,4.8496202254185
327.65,Aggressive,3.7542397590784686
327.65,Conservative,8.622248539384048
327.65,Progressive,5.039334346846152
327.7,Aggressive,3.7542397590784686
327.7,Progressive,5.040409615663355
327.7,Opportunistic,4.8506101877642935
327.7,Conservative,8.621881471163999
327.7,Balanced,5.582017799704945
327.75,Balanced,5.586061558120383
327.75,Aggressive,3.7542397590784686
327.75,Progressive,5.041327046856017
327.75,Opportunistic,4.852644482360544
327.75,Conservative,8.62258923368522
327.8,Progressive,5.04457029009926
327.8,Conservative,8.622335092040192
327.8,Opportunistic,4.856318702196515
327.8,Balanced,5.587262759321584
327.8,Aggressive,3.7542397590784686
327.85,Balanced,5.590509326012258
327.85,Opportunistic,4.85201728632288
327.85,Aggressive,3.7542397590784686
327.85,Progressive,5.040466831802253
327.85,Conservative,8.62325247044157
327.9,Conservative,8.623448675165488
327.9,Balanced,5.595139948947012
327.9,Opportunistic,4.855260079359839
327.9,Progressive,5.036774857046676
327.9,Aggressive,3.7542397590784686
327.95,Balanced,5.590851283391547
327.95,Opportunistic,4.8567217098958135
327.95,Progressive,5.038937019208838
327.95,Aggressive,3.777316682155392
327.95,Conservative,8.62371977284944
328.0,Progressive,5.038937019208838
328.0,Aggressive,3.7891446391446393
328.0,Conservative,8.623377256605327
328.0,Balanced,5.587188934671727
328.0,Opportunistic,4.856702469876574
328.05,Conservative,8.623907498927615
328.05,Aggressive,3.7891446391446393
328.05,Opportunistic,4.857421894337006
328.05,Progressive,5.0485057895055245
328.05,Balanced,5.587682761832221
328.1,Balanced,5.589696158207319
328.1,Aggressive,3.7891446391446393
328.1,Conservative,8.623956909213145
328.1,Opportunistic,4.859279838721536
328.1,Progressive,5.0485057895055245
328.15,Balanced,5.589696158207319
328.15,Aggressive,3.7891446391446393
328.15,Conservative,8.626163933374787
328.15,Opportunistic,4.858535143197806
328.15,Progressive,5.052809931262795
328.2,Progressive,5.052809931262795
328.2,Opportunistic,4.863419923633616
328.2,Conservative,8.626331236212364
328.2,Aggressive,3.7891446391446393
328.2,Balanced,5.589696158207319
328.25,Progressive,5.054670396379073
328.25,Balanced,5.583699543786534
328.25,Aggressive,3.7891446391446393
328.25,Opportunistic,4.861173577308671
328.25,Conservative,8.626364215013705
328.3,Conservative,8.628871344204077
328.3,Balanced,5.5795968230841515
328.3,Opportunistic,4.857749231754622
328.3,Progressive,5.054670396379073
328.3,Aggressive,3.7891446391446393
328.35,Progressive,5.056496880397338
328.35,Conservative,8.629695427057365
328.35,Aggressive,3.7891446391446393
328.35,Balanced,5.579377058004447
328.35,Opportunistic,4.861492581854669
328.4,Opportunistic,4.860609420628024
328.4,Aggressive,3.7891446391446393
328.4,Progressive,5.051702270529918
328.4,Conservative,8.629693726103724
328.4,Balanced,5.582329755713242
328.45,Balanced,5.580919003025071
328.45,Aggressive,3.7891446391446393
328.45,Conservative,8.630016208245907
328.45,Opportunistic,4.857269033579811
328.45,Progressive,5.055735756070254
328.5,Conservative,8.629721437295578
328.5,Balanced,5.582770043550809
328.5,Opportunistic,4.8557513154786545
328.5,Progressive,5.059860113588394
328.5,Aggressive,3.7891446391446393
328.55,Balanced,5.582153323277259
328.55,Aggressive,3.7891446391446393
328.55,Progressive,5.059860113588394
328.55,Opportunistic,4.857249442819478
328.55,Conservative,8.629798687199017
328.6,Progressive,5.063891434629061
328.6,Conservative,8.630170442768973
328.6,Opportunistic,4.861684136666951
328.6,Aggressive,3.7891446391446393
328.6,Balanced,5.585873196482092
328.65,Progressive,5.072728865583774
328.65,Opportunistic,4.864836652133983
328.65,Balanced,5.58672451528219
328.65,Aggressive,3.758293575314852
328.65,Conservative,8.62991168855713
328.7,Opportunistic,4.866353350188871
328.7,Conservative,8.631697938457773
328.7,Balanced,5.583480200409201
328.7,Progressive,5.078922348786603
328.7,Aggressive,3.758293575314852
328.75,Aggressive,3.758293575314852
328.75,Balanced,5.5853709567117225
328.75,Progressive,5.084362306466025
328.75,Conservative,8.634497496209772
328.75,Opportunistic,4.867879028498425
328.8,Balanced,5.578433984611031
328.8,Progressive,5.078198662251863
328.8,Conservative,8.633162995001491
328.8,Aggressive,3.758293575314852
328.8,Opportunistic,4.867785245683392
328.85,Conservative,8.633715548221009
328.85,Opportunistic,4.866909975500796
328.85,Aggressive,3.758293575314852
328.85,Progressive,5.083742238172798
328.85,Balanced,5.575735730246942
328.9,Opportunistic,4.869892583356624
328.9,Progressive,5.083742238172798
328.9,Aggressive,3.6812820810619784
328.9,Conservative,8.633217692879546
328.9,Balanced,5.576955242442063
328.95,Opportunistic,4.8710821334738075
328.95,Aggressive,3.6812820810619784
328.95,Balanced,5.580693987396698
328.95,Conservative,8.635638413501997
328.95,Progressive,5.082980002328594
329.0,Balanced,5.5920218165134985
329.0,Conservative,8.634524801730603
329.0,Progressive,5.0851778045263965
329.0,Aggressive,3.6812820810619784
329.0,Opportunistic,4.872901238431247
329.05,Conservative,8.635499063434782
329.05,Aggressive,3.6812820810619784
329.05,Balanced,5.593264052538343
329.05,Opportunistic,4.8725334517071195
329.05,Progressive,5.0851778045263965
329.1,Conservative,8.633287194426593
329.1,Aggressive,3.6812820810619784
329.1,Opportunistic,4.874832064481551
329.1,Progressive,5.083370525221274
329.1,Balanced,5.585816816357439
329.15,Balanced,5.5808075592759705
329.15,Aggressive,3.6812820810619784
329.15,Progressive,5.096577079360927
329.15,Opportunistic,4.8784842676263365
329.15,Conservative,8.63410771801017
329.2,Balanced,5.582315096964413
329.2,Aggressive,3.6812820810619784
329.2,Progressive,5.088104131543717
329.2,Opportunistic,4.882632684268122
329.2,Conservative,8.635352054795373
329.25,Progressive,5.088104131543717
329.25,Aggressive,3.6812820810619784
329.25,Opportunistic,4.878795509249218
329.25,Conservative,8.636374593724465
329.25,Balanced,5.584301075254508
329.3,Conservative,8.638264878368881
329.3,Aggressive,3.6812820810619784
329.3,Opportunistic,4.882796141357353
329.3,Balanced,5.585627283293046
329.3,Progressive,5.088104131543717
329.35,Progressive,5.092098467932419
329.35,Conservative,8.639797497410608
329.35,Balanced,5.593780757892561
329.35,Aggressive,3.6812820810619784
329.35,Opportunistic,4.880916581610751
329.4,Conservative,8.63976209560033
329.4,Aggressive,3.6812820810619784
329.4,Progressive,5.097389473223425
329.4,Opportunistic,4.883172220708495
329.4,Balanced,5.596340372904273
329.45,Balanced,5.59695765685489
329.45,Progressive,5.091594217057885
329.45,Conservative,8.638396292419287
329.45,Opportunistic,4.885506366982193
329.45,Aggressive,3.6812820810619784
329.5,Progressive,5.095274035840679
329.5,Aggressive,3.6812820810619784
329.5,Opportunistic,4.887801512327828
329.5,Balanced,5.594130067740165
329.5,Conservative,8.637396488397306
329.55,Progressive,5.093423162823183
329.55,Aggressive,3.6812820810619784
329.55,Conservative,8.636811526023696
329.55,Opportunistic,4.882457276008813
329.55,Balanced,5.594318677838077
329.6,Conservative,8.636355097857159
329.6,Balanced,5.591870852181091
329.6,Aggressive,3.6812820810619784
329.6,Opportunistic,4.879963557024862
329.6,Progressive,5.0963217135478205
329.65,Progressive,5.08955251029288
329.65,Opportunistic,4.879193318089485
329.65,Aggressive,3.5987697657910425
329.65,Balanced,5.597297644168522
329.65,Conservative,8.63840440883754
329.7,Conservative,8.639401759337474
329.7,Opportunistic,4.881917769279802
329.7,Progressive,5.091762455044261
329.7,Aggressive,3.5987697657910425
329.7,Balanced,5.5880544177562905
329.75,Conservative,8.639486481484173
329.75,Aggressive,3.5987697657910425
329.75,Opportunistic,4.883403593933179
329.75,Balanced,5.584876968937037
329.75,Progressive,5.091762455044261
329.8,Opportunistic,4.883161794019345
329.8,Progressive,5.091762455044261
329.8,Conservative,8.640528518635353
329.8,Balanced,5.587884136896367
329.8,Aggressive,3.5987697657910425
329.85,Progressive,5.088788860935168
329.85,Opportunistic,4.88490395429809
329.85,Aggressive,3.5987697657910425
329.85,Conservative,8.640442063796858
329.85,Balanced,5.583888275028968
329.9,Progressive,5.087613075227746
329.9,Opportunistic,4.8828323520206265
329.9,Conservative,8.640743449054634
329.9,Aggressive,3.5987697657910425
329.9,Balanced,5.581641306046132
329.95,Conservative,8.642106662887505
329.95,Opportunistic,4.883224508883371
329.95,Progressive,5.090821631377478
329.95,Balanced,5.577982705292124
329.95,Aggressive,3.5987697657910425
330.0,Conservative,8.639164974297298
330.0,Aggressive,3.5833484621344445
330.0,Progressive,5.090821631377478
330.0,Balanced,5.580004237814955
330.0,Opportunistic,4.88504523200968
330.05,Progressive,5.090821631377478
330.05,Aggressive,3.5833484621344445
330.05,Conservative,8.641926594093878
330.05,Opportunistic,4.886375513076141
330.05,Balanced,5.572807467036524
330.1,Balanced,5.575664321298236
330.1,Progressive,5.09303157612886
330.1,Aggressive,3.5833484621344445
330.1,Opportunistic,4.88619300975575
330.1,Conservative,8.643366449730717
330.15,Progressive,5.09303157612886
330.15,Balanced,5.579293056862751
330.15,Aggressive,3.5833484621344445
330.15,Conservative,8.644996377421508
330.15,Opportunistic,4.88609827017426
330.2,Balanced,5.57772078863878
330.2,Progressive,5.095199995944339
330.2,Aggressive,3.6009955209579743
330.2,Conservative,8.645180248670481
330.2,Opportunistic,4.8838460083450315
330.25,Balanced,5.570074856022926
330.25,Progressive,5.098991465138651
330.25,Opportunistic,4.881241947326329
330.25,Aggressive,3.6009955209579743
330.25,Conservative,8.644736635350341
330.3,Opportunistic,4.882228475491599
330.3,Progressive,5.098991465138651
330.3,Aggressive,3.6009955209579743
330.3,Balanced,5.576193154013631
330.3,Conservative,8.644481550823635
330.35,Balanced,5.57865262559706
330.35,Progressive,5.102137134635032
330.35,Aggressive,3.6009955209579743
330.35,Conservative,8.645464603111458
330.35,Opportunistic,4.877794871911461
330.4,Aggressive,3.6009955209579743
330.4,Opportunistic,4.880954623943318
330.4,Conservative,8.645836169754794
330.4,Balanced,5.574792929646923
330.4,Progressive,5.107605886454495
330.45,Aggressive,3.6009955209579743
330.45,Opportunistic,4.879959132503647
330.45,Conservative,8.64787727248484
330.45,Balanced,5.575883705874191
330.45,Progressive,5.099993430069243
330.5,Aggressive,3.6009955209579743
330.5,Opportunistic,4.881720233538557
330.5,Balanced,5.576613835472196
330.5,Conservative,8.647220777527808
330.5,Progressive,5.106133735261681
